user_id,pack_id,purchase_ts,price_bdt
U0000263,P006,2025-08-12 15:00:00,89.0
U0000263,P001,2025-08-17 14:00:00,69.0
U0000263,P007,2025-08-26 04:00:00,88.0
U0000263,P003,2025-09-08 18:00:00,199.0
U0000263,P007,2025-09-12 14:00:00,88.0
U0000263,P008,2025-09-14 11:00:00,219.0
U0000264,P005,2025-08-11 00:00:00,49.0
U0000264,P003,2025-08-18 17:00:00,199.0
U0000264,P010,2025-09-01 01:00:00,79.0
U0000264,P009,2025-09-04 12:00:00,249.0
U0000265,P010,2025-08-03 08:00:00,79.0
U0000265,P011,2025-08-04 20:00:00,299.0
U0000265,P007,2025-08-05 01:00:00,88.0
U0000265,P011,2025-08-10 17:00:00,299.0
U0000265,P003,2025-08-11 23:00:00,199.0
U0000265,P003,2025-08-16 11:00:00,199.0
U0000265,P005,2025-08-25 07:00:00,49.0
U0000265,P002,2025-08-26 22:00:00,99.0
U0000265,P007,2025-09-06 19:00:00,88.0
U0000265,P009,2025-09-07 15:00:00,249.0
U0000266,P011,2025-08-08 17:00:00,299.0
U0000266,P006,2025-08-20 10:00:00,89.0
U0000266,P002,2025-08-22 12:00:00,99.0
U0000266,P005,2025-08-26 14:00:00,49.0
U0000266,P005,2025-09-05 16:00:00,49.0
U0000266,P011,2025-09-16 05:00:00,299.0
U0000267,P003,2025-08-30 10:00:00,199.0
U0000267,P001,2025-09-05 16:00:00,69.0
U0000267,P002,2025-09-10 19:00:00,99.0
U0000267,P011,2025-09-11 22:00:00,299.0
U0000268,P009,2025-08-07 21:00:00,249.0
U0000268,P004,2025-08-20 17:00:00,499.0
U0000268,P009,2025-09-03 17:00:00,249.0
U0000268,P008,2025-09-16 09:00:00,219.0
U0000269,P006,2025-08-05 20:00:00,89.0
U0000269,P010,2025-09-06 04:00:00,79.0
U0000270,P005,2025-08-10 01:00:00,49.0
U0000270,P002,2025-08-11 18:00:00,99.0
U0000270,P005,2025-08-23 09:00:00,49.0
U0000270,P003,2025-08-25 10:00:00,199.0
U0000270,P006,2025-08-30 19:00:00,89.0
U0000270,P001,2025-09-07 01:00:00,69.0
U0000270,P005,2025-09-13 11:00:00,49.0
U0000270,P003,2025-09-16 14:00:00,199.0
U0000271,P004,2025-08-08 10:00:00,499.0
U0000271,P005,2025-08-14 06:00:00,49.0
U0000271,P002,2025-08-24 16:00:00,99.0
U0000271,P008,2025-08-26 22:00:00,219.0
U0000271,P009,2025-08-27 01:00:00,249.0
U0000271,P002,2025-08-31 17:00:00,99.0
U0000271,P004,2025-09-04 08:00:00,499.0
U0000271,P003,2025-09-06 04:00:00,199.0
U0000272,P005,2025-08-28 09:00:00,49.0
U0000272,P003,2025-09-12 10:00:00,199.0
U0000273,P011,2025-08-22 14:00:00,299.0
U0000273,P001,2025-08-23 02:00:00,69.0
U0000273,P002,2025-08-25 06:00:00,99.0
U0000273,P010,2025-09-14 08:00:00,79.0
U0000274,P011,2025-08-10 09:00:00,299.0
U0000274,P001,2025-08-17 06:00:00,69.0
U0000274,P003,2025-08-19 07:00:00,199.0
U0000274,P001,2025-08-21 12:00:00,69.0
U0000274,P012,2025-09-05 06:00:00,199.0
U0000275,P007,2025-08-12 00:00:00,88.0
U0000275,P004,2025-08-18 05:00:00,499.0
U0000275,P002,2025-08-26 23:00:00,99.0
U0000275,P012,2025-08-28 02:00:00,199.0
U0000275,P007,2025-08-31 02:00:00,88.0
U0000275,P007,2025-09-10 19:00:00,88.0
U0000275,P011,2025-09-13 06:00:00,299.0
U0000276,P008,2025-08-09 17:00:00,219.0
U0000276,P011,2025-08-15 12:00:00,299.0
U0000276,P010,2025-08-22 12:00:00,79.0
U0000276,P005,2025-09-01 10:00:00,49.0
U0000277,P008,2025-08-15 02:00:00,219.0
U0000277,P001,2025-08-21 17:00:00,69.0
U0000278,P008,2025-08-11 13:00:00,219.0
U0000278,P006,2025-08-13 00:00:00,89.0
U0000278,P002,2025-08-28 02:00:00,99.0
U0000278,P005,2025-09-03 23:00:00,49.0
U0000279,P007,2025-08-06 10:00:00,88.0
U0000279,P002,2025-08-11 07:00:00,99.0
U0000279,P011,2025-08-24 06:00:00,299.0
U0000279,P009,2025-09-12 08:00:00,249.0
U0000280,P008,2025-09-06 20:00:00,219.0
U0000281,P005,2025-08-06 18:00:00,49.0
U0000281,P001,2025-09-02 14:00:00,69.0
U0000282,P011,2025-08-15 09:00:00,299.0
U0000282,P011,2025-08-20 01:00:00,299.0
U0000282,P003,2025-08-23 05:00:00,199.0
U0000282,P003,2025-09-16 09:00:00,199.0
U0000283,P009,2025-08-10 13:00:00,249.0
U0000283,P008,2025-08-11 19:00:00,219.0
U0000283,P006,2025-08-13 16:00:00,89.0
U0000283,P003,2025-09-08 12:00:00,199.0
U0000283,P011,2025-09-10 17:00:00,299.0
U0000283,P002,2025-09-14 17:00:00,99.0
U0000284,P008,2025-08-05 21:00:00,219.0
U0000284,P006,2025-08-06 15:00:00,89.0
U0000284,P006,2025-08-27 16:00:00,89.0
U0000284,P010,2025-09-08 19:00:00,79.0
U0000284,P010,2025-09-10 23:00:00,79.0
U0000285,P011,2025-08-09 19:00:00,299.0
U0000285,P010,2025-08-12 14:00:00,79.0
U0000285,P008,2025-08-23 18:00:00,219.0
U0000286,P002,2025-08-12 15:00:00,99.0
U0000286,P008,2025-08-18 00:00:00,219.0
U0000286,P001,2025-08-22 03:00:00,69.0
U0000286,P009,2025-08-26 17:00:00,249.0
U0000286,P008,2025-09-11 03:00:00,219.0
U0000286,P004,2025-09-14 10:00:00,499.0
U0000287,P003,2025-08-03 02:00:00,199.0
U0000287,P008,2025-08-08 23:00:00,219.0
U0000287,P007,2025-08-21 17:00:00,88.0
U0000287,P010,2025-08-25 21:00:00,79.0
U0000287,P001,2025-09-10 05:00:00,69.0
U0000288,P003,2025-08-05 00:00:00,199.0
U0000288,P006,2025-08-17 09:00:00,89.0
U0000288,P009,2025-08-21 09:00:00,249.0
U0000288,P004,2025-08-25 05:00:00,499.0
U0000288,P008,2025-09-14 04:00:00,219.0
U0000288,P001,2025-09-15 13:00:00,69.0
U0000289,P003,2025-08-04 15:00:00,199.0
U0000289,P006,2025-08-06 18:00:00,89.0
U0000289,P003,2025-08-09 11:00:00,199.0
U0000289,P001,2025-08-12 08:00:00,69.0
U0000289,P010,2025-09-11 16:00:00,79.0
U0000290,P012,2025-08-09 11:00:00,199.0
U0000290,P001,2025-08-15 02:00:00,69.0
U0000290,P005,2025-08-19 17:00:00,49.0
U0000290,P007,2025-08-20 14:00:00,88.0
U0000290,P005,2025-08-24 16:00:00,49.0
U0000290,P012,2025-09-04 07:00:00,199.0
U0000290,P003,2025-09-07 13:00:00,199.0
U0000290,P005,2025-09-15 02:00:00,49.0
U0000291,P010,2025-08-04 12:00:00,79.0
U0000291,P001,2025-08-05 03:00:00,69.0
U0000291,P001,2025-08-17 23:00:00,69.0
U0000291,P005,2025-08-27 23:00:00,49.0
U0000291,P009,2025-09-11 03:00:00,249.0
U0000292,P004,2025-08-06 15:00:00,499.0
U0000292,P002,2025-08-07 14:00:00,99.0
U0000292,P010,2025-09-14 03:00:00,79.0
U0000292,P002,2025-09-15 21:00:00,99.0
U0000293,P009,2025-08-17 00:00:00,249.0
U0000293,P003,2025-08-22 04:00:00,199.0
U0000293,P007,2025-08-25 12:00:00,88.0
U0000293,P003,2025-09-09 07:00:00,199.0
U0000294,P010,2025-08-12 13:00:00,79.0
U0000294,P004,2025-08-26 00:00:00,499.0
U0000294,P002,2025-08-27 18:00:00,99.0
U0000294,P003,2025-09-03 23:00:00,199.0
U0000294,P011,2025-09-05 04:00:00,299.0
U0000294,P009,2025-09-09 01:00:00,249.0
U0000294,P001,2025-09-11 22:00:00,69.0
U0000294,P002,2025-09-15 09:00:00,99.0
U0000295,P005,2025-08-11 17:00:00,49.0
U0000295,P011,2025-08-20 04:00:00,299.0
U0000295,P011,2025-08-23 01:00:00,299.0
U0000295,P003,2025-08-31 12:00:00,199.0
U0000295,P011,2025-09-01 08:00:00,299.0
U0000295,P004,2025-09-15 13:00:00,499.0
U0000296,P001,2025-08-07 19:00:00,69.0
U0000296,P003,2025-09-03 03:00:00,199.0
U0000296,P007,2025-09-08 19:00:00,88.0
U0000297,P010,2025-08-15 18:00:00,79.0
U0000297,P002,2025-08-24 03:00:00,99.0
U0000297,P007,2025-08-30 10:00:00,88.0
U0000298,P001,2025-08-09 20:00:00,69.0
U0000298,P012,2025-08-12 15:00:00,199.0
U0000298,P007,2025-08-15 16:00:00,88.0
U0000298,P005,2025-08-17 22:00:00,49.0
U0000298,P002,2025-08-27 13:00:00,99.0
U0000298,P005,2025-09-05 20:00:00,49.0
U0000298,P011,2025-09-07 00:00:00,299.0
U0000298,P012,2025-09-10 12:00:00,199.0
U0000299,P007,2025-08-15 00:00:00,88.0
U0000299,P009,2025-08-16 10:00:00,249.0
U0000299,P002,2025-08-20 15:00:00,99.0
U0000300,P008,2025-08-11 15:00:00,219.0
U0000300,P011,2025-08-17 22:00:00,299.0
U0000300,P001,2025-08-18 07:00:00,69.0
U0000300,P005,2025-08-23 19:00:00,49.0
U0000300,P003,2025-08-31 00:00:00,199.0
U0000300,P011,2025-09-10 11:00:00,299.0
U0000301,P011,2025-08-11 21:00:00,299.0
U0000301,P005,2025-08-19 06:00:00,49.0
U0000301,P011,2025-08-21 03:00:00,299.0
U0000301,P006,2025-08-26 20:00:00,89.0
U0000301,P005,2025-09-07 07:00:00,49.0
U0000301,P003,2025-09-11 07:00:00,199.0
U0000302,P009,2025-09-01 07:00:00,249.0
U0000302,P005,2025-09-16 03:00:00,49.0
U0000303,P005,2025-08-07 08:00:00,49.0
U0000303,P012,2025-08-11 20:00:00,199.0
U0000303,P012,2025-08-12 20:00:00,199.0
U0000303,P009,2025-08-17 05:00:00,249.0
U0000303,P010,2025-08-25 23:00:00,79.0
U0000303,P010,2025-08-28 01:00:00,79.0
U0000303,P012,2025-08-30 03:00:00,199.0
U0000303,P007,2025-09-13 05:00:00,88.0
U0000304,P007,2025-08-07 06:00:00,88.0
U0000304,P003,2025-08-08 18:00:00,199.0
U0000304,P001,2025-08-27 17:00:00,69.0
U0000304,P005,2025-09-06 04:00:00,49.0
U0000304,P012,2025-09-14 07:00:00,199.0
U0000305,P011,2025-08-04 20:00:00,299.0
U0000305,P002,2025-08-15 18:00:00,99.0
U0000305,P006,2025-08-22 13:00:00,89.0
U0000305,P011,2025-08-27 23:00:00,299.0
U0000305,P001,2025-09-06 23:00:00,69.0
U0000305,P003,2025-09-13 05:00:00,199.0
U0000306,P005,2025-08-10 01:00:00,49.0
U0000306,P012,2025-08-12 06:00:00,199.0
U0000306,P011,2025-08-16 18:00:00,299.0
U0000306,P003,2025-08-27 18:00:00,199.0
U0000306,P005,2025-09-08 06:00:00,49.0
U0000306,P009,2025-09-09 19:00:00,249.0
U0000307,P012,2025-08-08 07:00:00,199.0
U0000307,P011,2025-08-11 01:00:00,299.0
U0000307,P010,2025-08-24 22:00:00,79.0
U0000307,P004,2025-09-06 08:00:00,499.0
U0000308,P004,2025-08-08 21:00:00,499.0
U0000308,P002,2025-08-20 10:00:00,99.0
U0000308,P004,2025-08-27 13:00:00,499.0
U0000308,P002,2025-08-29 01:00:00,99.0
U0000308,P007,2025-09-15 04:00:00,88.0
U0000309,P008,2025-08-03 09:00:00,219.0
U0000309,P001,2025-08-09 05:00:00,69.0
U0000309,P007,2025-08-21 12:00:00,88.0
U0000309,P003,2025-08-25 03:00:00,199.0
U0000309,P011,2025-08-31 00:00:00,299.0
U0000309,P007,2025-09-12 05:00:00,88.0
U0000309,P006,2025-09-15 11:00:00,89.0
U0000310,P012,2025-08-03 01:00:00,199.0
U0000310,P010,2025-08-07 01:00:00,79.0
U0000310,P010,2025-08-13 08:00:00,79.0
U0000310,P012,2025-08-16 10:00:00,199.0
U0000310,P010,2025-08-25 04:00:00,79.0
U0000311,P010,2025-08-09 14:00:00,79.0
U0000311,P002,2025-09-05 14:00:00,99.0
U0000311,P001,2025-09-09 09:00:00,69.0
U0000312,P006,2025-08-06 14:00:00,89.0
U0000312,P007,2025-08-29 19:00:00,88.0
U0000312,P007,2025-09-08 02:00:00,88.0
U0000312,P002,2025-09-16 08:00:00,99.0
U0000313,P007,2025-08-03 03:00:00,88.0
U0000313,P001,2025-08-18 07:00:00,69.0
U0000313,P011,2025-08-27 19:00:00,299.0
U0000313,P002,2025-08-30 21:00:00,99.0
U0000313,P008,2025-09-08 11:00:00,219.0
U0000314,P010,2025-08-31 11:00:00,79.0
U0000314,P007,2025-09-14 18:00:00,88.0
U0000315,P011,2025-08-17 19:00:00,299.0
U0000315,P004,2025-08-29 17:00:00,499.0
U0000316,P004,2025-08-23 09:00:00,499.0
U0000316,P009,2025-08-28 21:00:00,249.0
U0000316,P005,2025-08-31 07:00:00,49.0
U0000316,P007,2025-09-01 19:00:00,88.0
U0000316,P001,2025-09-12 14:00:00,69.0
U0000317,P005,2025-08-15 03:00:00,49.0
U0000317,P006,2025-08-16 16:00:00,89.0
U0000317,P001,2025-08-17 13:00:00,69.0
U0000317,P011,2025-08-20 02:00:00,299.0
U0000317,P004,2025-09-02 15:00:00,499.0
U0000318,P006,2025-08-03 00:00:00,89.0
U0000318,P010,2025-08-10 07:00:00,79.0
U0000318,P004,2025-08-16 22:00:00,499.0
U0000318,P003,2025-08-27 18:00:00,199.0
U0000318,P003,2025-09-03 19:00:00,199.0
U0000318,P003,2025-09-07 10:00:00,199.0
U0000319,P005,2025-08-10 23:00:00,49.0
U0000319,P010,2025-08-18 21:00:00,79.0
U0000319,P007,2025-08-20 03:00:00,88.0
U0000319,P011,2025-08-30 15:00:00,299.0
U0000319,P011,2025-08-31 10:00:00,299.0
U0000319,P002,2025-09-02 01:00:00,99.0
U0000319,P003,2025-09-13 09:00:00,199.0
U0000319,P010,2025-09-14 20:00:00,79.0
U0000319,P001,2025-09-16 09:00:00,69.0
U0000320,P010,2025-08-03 23:00:00,79.0
U0000320,P001,2025-08-05 05:00:00,69.0
U0000320,P007,2025-08-10 06:00:00,88.0
U0000320,P002,2025-08-11 22:00:00,99.0
U0000320,P004,2025-08-12 00:00:00,499.0
U0000320,P004,2025-08-21 06:00:00,499.0
U0000320,P008,2025-08-22 20:00:00,219.0
U0000320,P009,2025-08-28 06:00:00,249.0
U0000321,P007,2025-08-05 00:00:00,88.0
U0000321,P002,2025-08-21 08:00:00,99.0
U0000321,P001,2025-08-24 00:00:00,69.0
U0000321,P005,2025-08-29 01:00:00,49.0
U0000321,P009,2025-09-04 09:00:00,249.0
U0000321,P005,2025-09-09 01:00:00,49.0
U0000321,P001,2025-09-10 01:00:00,69.0
U0000322,P004,2025-08-26 17:00:00,499.0
U0000322,P007,2025-08-30 16:00:00,88.0
U0000322,P005,2025-09-02 06:00:00,49.0
U0000322,P012,2025-09-10 00:00:00,199.0
U0000322,P012,2025-09-15 07:00:00,199.0
U0000323,P012,2025-08-08 00:00:00,199.0
U0000323,P006,2025-08-11 16:00:00,89.0
U0000323,P006,2025-08-14 03:00:00,89.0
U0000323,P003,2025-08-19 11:00:00,199.0
U0000323,P011,2025-08-26 01:00:00,299.0
U0000323,P001,2025-08-30 10:00:00,69.0
U0000323,P009,2025-08-31 12:00:00,249.0
U0000324,P008,2025-08-23 10:00:00,219.0
U0000324,P001,2025-09-07 23:00:00,69.0
U0000324,P009,2025-09-12 14:00:00,249.0
U0000324,P001,2025-09-13 02:00:00,69.0
U0000324,P011,2025-09-15 14:00:00,299.0
U0000325,P001,2025-08-12 19:00:00,69.0
U0000325,P004,2025-08-14 02:00:00,499.0
U0000325,P009,2025-08-21 04:00:00,249.0
U0000326,P005,2025-08-12 03:00:00,49.0
U0000326,P010,2025-08-15 06:00:00,79.0
U0000326,P008,2025-08-19 05:00:00,219.0
U0000326,P005,2025-08-20 04:00:00,49.0
U0000326,P007,2025-08-31 11:00:00,88.0
U0000326,P006,2025-09-01 16:00:00,89.0
U0000326,P006,2025-09-02 06:00:00,89.0
U0000326,P001,2025-09-03 19:00:00,69.0
U0000327,P008,2025-08-06 12:00:00,219.0
U0000327,P008,2025-08-07 19:00:00,219.0
U0000327,P004,2025-08-12 13:00:00,499.0
U0000327,P002,2025-08-13 18:00:00,99.0
U0000327,P007,2025-08-20 23:00:00,88.0
U0000327,P006,2025-08-31 12:00:00,89.0
U0000327,P007,2025-09-06 10:00:00,88.0
U0000327,P008,2025-09-07 22:00:00,219.0
U0000327,P004,2025-09-12 15:00:00,499.0
U0000327,P004,2025-09-13 09:00:00,499.0
U0000328,P012,2025-08-13 07:00:00,199.0
U0000328,P010,2025-08-16 23:00:00,79.0
U0000328,P007,2025-09-09 10:00:00,88.0
U0000328,P005,2025-09-13 20:00:00,49.0
U0000329,P009,2025-08-07 03:00:00,249.0
U0000329,P004,2025-08-29 22:00:00,499.0
U0000329,P008,2025-09-01 02:00:00,219.0
U0000329,P012,2025-09-02 09:00:00,199.0
U0000329,P009,2025-09-04 21:00:00,249.0
U0000330,P007,2025-08-03 17:00:00,88.0
U0000330,P012,2025-08-05 07:00:00,199.0
U0000330,P001,2025-08-09 17:00:00,69.0
U0000330,P012,2025-08-10 09:00:00,199.0
U0000330,P003,2025-08-12 09:00:00,199.0
U0000330,P009,2025-08-17 12:00:00,249.0
U0000330,P008,2025-09-07 18:00:00,219.0
U0000331,P006,2025-08-15 11:00:00,89.0
U0000331,P010,2025-08-17 10:00:00,79.0
U0000331,P010,2025-09-02 19:00:00,79.0
U0000331,P009,2025-09-03 01:00:00,249.0
U0000332,P006,2025-08-10 14:00:00,89.0
U0000332,P009,2025-08-11 11:00:00,249.0
U0000332,P006,2025-08-12 21:00:00,89.0
U0000332,P012,2025-08-22 19:00:00,199.0
U0000332,P011,2025-08-26 00:00:00,299.0
U0000332,P005,2025-09-02 00:00:00,49.0
U0000332,P008,2025-09-03 00:00:00,219.0
U0000332,P002,2025-09-06 21:00:00,99.0
U0000332,P005,2025-09-09 09:00:00,49.0
U0000333,P002,2025-08-12 03:00:00,99.0
U0000333,P002,2025-08-19 09:00:00,99.0
U0000333,P003,2025-08-24 04:00:00,199.0
U0000333,P008,2025-08-27 09:00:00,219.0
U0000333,P002,2025-09-07 16:00:00,99.0
U0000334,P005,2025-09-03 03:00:00,49.0
U0000335,P010,2025-08-19 21:00:00,79.0
U0000335,P002,2025-08-20 18:00:00,99.0
U0000335,P008,2025-08-29 01:00:00,219.0
U0000335,P009,2025-09-01 22:00:00,249.0
U0000335,P011,2025-09-08 03:00:00,299.0
U0000335,P010,2025-09-11 16:00:00,79.0
U0000336,P006,2025-08-08 10:00:00,89.0
U0000336,P001,2025-08-09 13:00:00,69.0
U0000336,P008,2025-08-12 06:00:00,219.0
U0000336,P010,2025-08-23 10:00:00,79.0
U0000336,P006,2025-08-29 08:00:00,89.0
U0000336,P003,2025-09-06 10:00:00,199.0
U0000336,P011,2025-09-10 07:00:00,299.0
U0000336,P001,2025-09-13 16:00:00,69.0
U0000337,P010,2025-08-07 12:00:00,79.0
U0000337,P008,2025-08-08 00:00:00,219.0
U0000337,P002,2025-08-21 03:00:00,99.0
U0000337,P009,2025-08-23 15:00:00,249.0
U0000337,P012,2025-08-31 02:00:00,199.0
U0000337,P011,2025-09-09 10:00:00,299.0
U0000337,P003,2025-09-16 21:00:00,199.0
U0000338,P006,2025-08-11 20:00:00,89.0
U0000338,P006,2025-08-12 06:00:00,89.0
U0000338,P007,2025-08-16 02:00:00,88.0
U0000338,P010,2025-08-31 06:00:00,79.0
U0000339,P012,2025-08-06 19:00:00,199.0
U0000339,P008,2025-08-14 06:00:00,219.0
U0000339,P009,2025-09-05 16:00:00,249.0
U0000340,P006,2025-08-05 19:00:00,89.0
U0000340,P009,2025-08-26 16:00:00,249.0
U0000340,P011,2025-08-29 12:00:00,299.0
U0000340,P010,2025-09-04 21:00:00,79.0
U0000340,P011,2025-09-14 00:00:00,299.0
U0000340,P008,2025-09-16 15:00:00,219.0
U0000341,P005,2025-08-09 12:00:00,49.0
U0000341,P006,2025-08-18 04:00:00,89.0
U0000341,P011,2025-09-03 02:00:00,299.0
U0000342,P004,2025-08-08 22:00:00,499.0
U0000342,P006,2025-08-11 04:00:00,89.0
U0000342,P012,2025-08-29 17:00:00,199.0
U0000342,P006,2025-09-04 01:00:00,89.0
U0000343,P010,2025-08-07 02:00:00,79.0
U0000343,P001,2025-08-12 05:00:00,69.0
U0000343,P004,2025-09-11 16:00:00,499.0
U0000344,P005,2025-08-11 16:00:00,49.0
U0000344,P005,2025-08-23 11:00:00,49.0
U0000345,P007,2025-08-13 18:00:00,88.0
U0000345,P003,2025-08-18 16:00:00,199.0
U0000345,P007,2025-08-29 17:00:00,88.0
U0000345,P011,2025-08-30 02:00:00,299.0
U0000345,P002,2025-09-03 05:00:00,99.0
U0000345,P009,2025-09-05 05:00:00,249.0
U0000345,P008,2025-09-07 02:00:00,219.0
U0000345,P010,2025-09-12 08:00:00,79.0
U0000345,P002,2025-09-16 04:00:00,99.0
U0000346,P006,2025-08-07 02:00:00,89.0
U0000346,P001,2025-08-11 01:00:00,69.0
U0000347,P007,2025-08-04 16:00:00,88.0
U0000347,P002,2025-08-26 00:00:00,99.0
U0000347,P010,2025-08-27 13:00:00,79.0
U0000347,P005,2025-09-01 20:00:00,49.0
U0000348,P011,2025-08-03 17:00:00,299.0
U0000348,P005,2025-08-07 05:00:00,49.0
U0000348,P005,2025-08-08 22:00:00,49.0
U0000348,P006,2025-08-11 23:00:00,89.0
U0000348,P012,2025-08-15 20:00:00,199.0
U0000348,P001,2025-08-26 21:00:00,69.0
U0000348,P011,2025-08-30 07:00:00,299.0
U0000348,P011,2025-09-03 06:00:00,299.0
U0000348,P012,2025-09-05 06:00:00,199.0
U0000348,P002,2025-09-08 19:00:00,99.0
U0000348,P001,2025-09-09 10:00:00,69.0
U0000348,P001,2025-09-10 00:00:00,69.0
U0000349,P007,2025-08-13 08:00:00,88.0
U0000349,P001,2025-08-14 07:00:00,69.0
U0000349,P011,2025-09-04 16:00:00,299.0
U0000350,P002,2025-08-27 15:00:00,99.0
U0000350,P008,2025-09-07 19:00:00,219.0
U0000350,P011,2025-09-09 14:00:00,299.0
U0000350,P003,2025-09-11 11:00:00,199.0
U0000351,P010,2025-08-03 16:00:00,79.0
U0000351,P012,2025-08-14 12:00:00,199.0
U0000351,P005,2025-08-22 21:00:00,49.0
U0000351,P010,2025-09-02 01:00:00,79.0
U0000351,P003,2025-09-04 19:00:00,199.0
U0000351,P005,2025-09-06 19:00:00,49.0
U0000352,P009,2025-08-03 12:00:00,249.0
U0000352,P007,2025-08-10 22:00:00,88.0
U0000352,P007,2025-08-19 12:00:00,88.0
U0000352,P005,2025-08-27 13:00:00,49.0
U0000352,P010,2025-08-31 10:00:00,79.0
U0000352,P011,2025-09-08 07:00:00,299.0
U0000352,P006,2025-09-10 12:00:00,89.0
U0000353,P002,2025-08-03 14:00:00,99.0
U0000353,P001,2025-08-08 19:00:00,69.0
U0000353,P009,2025-08-18 13:00:00,249.0
U0000353,P008,2025-08-20 21:00:00,219.0
U0000353,P004,2025-09-03 01:00:00,499.0
U0000353,P010,2025-09-06 06:00:00,79.0
U0000353,P011,2025-09-16 11:00:00,299.0
U0000354,P007,2025-08-09 20:00:00,88.0
U0000354,P008,2025-08-13 19:00:00,219.0
U0000354,P004,2025-08-29 22:00:00,499.0
U0000354,P003,2025-09-05 10:00:00,199.0
U0000354,P006,2025-09-10 16:00:00,89.0
U0000355,P009,2025-08-14 05:00:00,249.0
U0000355,P005,2025-08-17 23:00:00,49.0
U0000355,P002,2025-09-02 07:00:00,99.0
U0000355,P012,2025-09-06 08:00:00,199.0
U0000355,P009,2025-09-08 13:00:00,249.0
U0000355,P004,2025-09-10 07:00:00,499.0
U0000355,P004,2025-09-16 12:00:00,499.0
U0000356,P007,2025-08-07 02:00:00,88.0
U0000356,P007,2025-08-17 09:00:00,88.0
U0000356,P011,2025-08-18 09:00:00,299.0
U0000356,P003,2025-08-30 22:00:00,199.0
U0000357,P011,2025-08-09 05:00:00,299.0
U0000357,P011,2025-08-12 00:00:00,299.0
U0000357,P003,2025-08-14 13:00:00,199.0
U0000357,P008,2025-08-17 13:00:00,219.0
U0000357,P011,2025-08-24 16:00:00,299.0
U0000357,P001,2025-08-26 06:00:00,69.0
U0000357,P010,2025-08-30 03:00:00,79.0
U0000357,P004,2025-09-04 21:00:00,499.0
U0000357,P009,2025-09-05 04:00:00,249.0
U0000357,P012,2025-09-14 19:00:00,199.0
U0000358,P009,2025-08-06 02:00:00,249.0
U0000358,P004,2025-08-11 08:00:00,499.0
U0000358,P002,2025-08-18 17:00:00,99.0
U0000358,P011,2025-09-08 14:00:00,299.0
U0000358,P003,2025-09-15 16:00:00,199.0
U0000359,P007,2025-08-26 02:00:00,88.0
U0000359,P001,2025-09-03 02:00:00,69.0
U0000359,P012,2025-09-05 04:00:00,199.0
U0000359,P009,2025-09-09 20:00:00,249.0
U0000359,P003,2025-09-12 03:00:00,199.0
U0000360,P010,2025-08-08 06:00:00,79.0
U0000360,P001,2025-08-10 22:00:00,69.0
U0000360,P011,2025-08-11 13:00:00,299.0
U0000360,P008,2025-08-22 01:00:00,219.0
U0000360,P006,2025-08-23 08:00:00,89.0
U0000360,P005,2025-09-09 02:00:00,49.0
U0000361,P011,2025-08-14 18:00:00,299.0
U0000361,P008,2025-08-16 01:00:00,219.0
U0000361,P007,2025-08-22 13:00:00,88.0
U0000361,P012,2025-09-08 01:00:00,199.0
U0000362,P010,2025-08-17 09:00:00,79.0
U0000362,P002,2025-09-04 09:00:00,99.0
U0000362,P005,2025-09-13 11:00:00,49.0
U0000363,P012,2025-08-18 16:00:00,199.0
U0000363,P010,2025-08-28 09:00:00,79.0
U0000363,P003,2025-08-31 01:00:00,199.0
U0000363,P004,2025-09-11 04:00:00,499.0
U0000364,P009,2025-08-03 05:00:00,249.0
U0000364,P008,2025-08-06 20:00:00,219.0
U0000364,P003,2025-08-10 05:00:00,199.0
U0000364,P012,2025-09-12 22:00:00,199.0
U0000365,P009,2025-09-06 21:00:00,249.0
U0000365,P004,2025-09-13 00:00:00,499.0
U0000366,P002,2025-08-07 09:00:00,99.0
U0000366,P012,2025-08-14 10:00:00,199.0
U0000366,P010,2025-08-20 16:00:00,79.0
U0000366,P005,2025-08-28 15:00:00,49.0
U0000366,P008,2025-09-12 15:00:00,219.0
U0000367,P007,2025-08-03 10:00:00,88.0
U0000367,P007,2025-08-21 14:00:00,88.0
U0000367,P002,2025-09-04 05:00:00,99.0
U0000367,P011,2025-09-06 15:00:00,299.0
U0000367,P001,2025-09-08 08:00:00,69.0
U0000367,P011,2025-09-15 08:00:00,299.0
U0000367,P005,2025-09-16 00:00:00,49.0
U0000368,P012,2025-08-16 08:00:00,199.0
U0000368,P003,2025-08-20 11:00:00,199.0
U0000368,P007,2025-08-25 07:00:00,88.0
U0000368,P004,2025-08-30 00:00:00,499.0
U0000368,P005,2025-09-07 16:00:00,49.0
U0000368,P007,2025-09-09 20:00:00,88.0
U0000369,P008,2025-08-04 06:00:00,219.0
U0000369,P011,2025-08-07 19:00:00,299.0
U0000369,P010,2025-08-12 15:00:00,79.0
U0000369,P004,2025-08-17 00:00:00,499.0
U0000369,P007,2025-08-29 07:00:00,88.0
U0000369,P011,2025-09-09 18:00:00,299.0
U0000369,P012,2025-09-15 21:00:00,199.0
U0000370,P007,2025-08-10 13:00:00,88.0
U0000370,P008,2025-08-27 17:00:00,219.0
U0000370,P005,2025-09-03 22:00:00,49.0
U0000370,P011,2025-09-16 12:00:00,299.0
U0000371,P006,2025-08-05 20:00:00,89.0
U0000371,P006,2025-08-10 06:00:00,89.0
U0000371,P010,2025-08-25 00:00:00,79.0
